,Genes,dark11,dark11.1,dark11.2,dark9,dark9.1,dark9.2,dark7,dark7.1,dark7.2,dark5,dark5.1,dark5.2,dark3,dark3.1,dark3.2,dark1,dark1.1,dark1.2,dark0.5,dark0.5.1,dark0.5.2,X0,X0.1,X0.2,light0.5,light0.5.1,light0.5.2,light1,light1.1,light1.2,light3,light3.1,light3.2,light5,light5.1,light5.2,light7,light7.1,light7.2,light9,light9.1,light9.2,light11,light11.1,light11.2,light13,light13.1,light13.2
1,Cre01.g005150,147.3810471,559.8211606,180.9622169,124.0491971,140.7283214,101.8017435,223.6146832,503.4478217,288.800839,653.0790568,722.2351537,788.1070466,975.5500602,1204.571813,1129.59405,757.5747418,942.0704932,1057.767709,969.3337203,1267.266407,1441.98224,1151.788864,1273.883905,1835.774896,462.7088743,2592.621186,837.151812,132.8754694,138.0127883,91.63404169,252.3226526,802.4903585,334.7924173,991.2478032,1064.566693,532.1405097,748.056033,942.7408579,431.2592875,345.7018727,610.6299477,379.9808472,548.9939599,437.8034839,523.8006047,224.5328359,159.9637361,411.4772505
2,Cre01.g014000,806.4312373,311.1283805,540.796118,118.8726499,260.314591,103.5415349,294.8377524,342.5174319,186.2963546,370.9297671,510.2000514,259.8664035,449.2705091,501.1068908,311.1881469,483.2017298,504.2120975,434.8539024,521.7107211,513.9742318,362.7677757,523.7986072,537.5658416,336.7564292,2047.572767,1416.562028,1253.664558,2665.940614,1589.749895,2485.47779,3822.290733,2985.884503,3265.906838,2786.027419,2417.484281,2633.372444,1285.005699,1219.51083,1242.175976,747.6153002,625.2965387,582.6351597,543.3344087,461.1305996,491.1806309,213.8603965,381.4012799,111.4305741
3,Cre01.g022500,164.808773,83.15351956,117.4161684,134.5926137,215.2771448,122.1465921,154.7490956,166.792784,148.5754138,134.7969158,135.6954639,128.6239662,117.3328387,129.809866,113.4407973,133.2964297,105.3884846,104.1696263,111.3491586,97.16986494,87.07658662,87.14522195,90.37694423,72.03169508,98.79542211,64.72277184,97.4092736,94.16550327,46.5346236,77.08217117,232.9875944,225.177248,279.3108034,210.5895927,242.50923,275.9423106,131.3383837,96.45324293,136.631168,169.0586571,138.4585418,144.2958847,94.29183848,103.4339879,100.8065051,83.02387448,144.2329268,49.37001197
4,Cre01.g022600,104.9651167,92.7551619,82.47170968,53.88188372,117.9343388,34.95024642,117.9065172,152.2778847,85.03083434,133.3204322,175.0209703,95.90840304,175.4363519,172.7884095,124.8205315,193.2706151,197.7410732,185.0662063,219.326788,174.5024844,166.846998,195.3511959,173.4627523,181.0602169,243.9102028,217.0425567,279.4287482,181.0969049,122.6096112,182.7809775,494.6406753,398.5079807,575.4941087,484.6729295,383.0078287,555.3262372,448.4534188,366.1150932,440.981526,359.2869831,368.3771739,372.966278,202.7226923,226.3807822,264.8783514,73.30219956,56.74208172,53.32430539
5,Cre01.g038400,1568.252589,3629.01212,2609.343003,146.8525821,344.7416948,71.9125466,165.8816841,225.0543595,62.71404938,78.37823385,157.4569285,40.66074497,42.9209871,89.20411504,30.14641158,90.10318528,94.17542455,38.46700988,95.17941341,107.4807516,36.7419823,67.9782991,88.80710114,47.68300896,1303.585819,537.9980322,363.062431,2247.571517,994.8919519,1082.129294,15516.46764,11233.75408,13601.30742,14395.15837,8226.729614,12251.84915,11069.92733,7676.541057,8880.613548,7301.836966,7501.795445,6621.727395,4386.804895,4935.131873,5603.654023,694.4110167,518.7706879,399.6025564
6,Cre01.g053950,11.38789899,5.747938342,5.009946527,7.023438138,4.397580967,7.43798021,0,2.332927128,4.786235338,0,5.038197246,7.176970453,8.745995037,11.9930197,16.8014296,25.21698488,52.05202304,19.24055011,36.02893336,99.00141835,39.49229378,71.6872466,190.1770881,77.14405072,1110.447825,2510.806715,1388.532396,742.8326656,650.4755886,630.6818542,181.7451055,589.6517665,308.5265775,249.3077608,632.5730233,348.7403845,292.7163064,600.483689,405.7626439,84.84067664,264.731398,240.4771033,63.01080034,92.15206843,167.0798301,0.014754219,0.007419578,2.938183519
7,Cre01.g054700,79.01969423,66.63258687,96.45663659,144.1542423,178.4137343,114.7423701,177.8999819,154.0931113,129.5750876,137.8971736,130.7888652,102.2202397,135.5710899,120.3022669,93.35366582,101.6478268,111.9136747,107.1948597,98.7787349,86.73832403,90.53752375,84.25267762,75.13792187,95.81780855,37.66180326,42.8092166,39.12565619,18.16247664,8.63731172,19.00049401,87.87140038,52.05187115,67.12294192,120.4125428,64.96318226,82.40471116,80.76268264,51.89654587,83.72015965,117.9388248,68.95268145,71.57760811,65.00279072,85.76234887,84.01111081,93.62368895,110.3155907,84.36548529
8,Cre01.g054850,1043.914639,524.629664,326.2961783,744.1526292,893.0063783,660.4601568,465.0616674,716.7620088,562.4456901,499.3601792,527.8838586,492.1929791,490.7492314,551.7232772,408.304819,350.0795791,286.3295699,418.6440202,268.0647121,320.7396095,370.0139754,300.6056724,307.9913076,409.2697082,357.2504541,432.5898908,131.8079632,501.4945768,452.7195313,204.8576198,788.2233204,684.9842321,204.8542468,553.9993423,570.3146858,171.2249273,421.2916475,372.5442514,139.0014073,330.438858,249.2686764,146.6789708,539.8379528,350.319195,143.2469466,419.2175926,754.7933879,396.6960405
9,Cre02.g086850,56.04729379,64.03263218,12.91091078,70.71974228,48.16420286,72.33401585,31.04871143,84.71633077,71.60914449,49.25180831,68.00297728,62.79822585,62.38187444,119.9111484,71.0436776,44.70773071,47.82200386,73.79447392,42.91328961,64.78565444,90.22415954,48.70727319,70.71377953,119.8572669,150.6438394,314.1358157,90.24878161,277.2098419,161.6944063,63.10314382,173.2342599,267.5959468,75.80211074,167.1143714,198.1470143,52.50808179,157.6873931,140.6932911,29.18904528,44.38963615,80.3447213,31.99844441,73.68010055,71.85485476,29.60996071,18.29914739,58.70608596,51.4537808
10,Cre02.g088950,83.69407,54.05516733,68.96314706,68.14657118,68.93006275,74.14086896,78.46658701,60.49613502,46.09058273,52.55440019,65.73232006,33.91044655,60.64743805,48.08735952,37.00060745,42.22764851,62.65329141,41.47453928,44.83221338,52.18567168,36.34267454,41.12438775,58.59767168,45.7505179,222.1000954,156.6335317,222.3215347,201.6041145,188.0926802,280.7759968,131.9485276,110.549738,192.9308929,122.1503475,101.462206,170.3589382,118.636009,115.3006439,191.4042239,118.8055662,95.46224767,131.9115248,114.2184728,74.41003281,97.84274573,52.1399495,56.71299077,52.37660686
11,Cre02.g093750,130.6854098,12.63683346,24.92546216,39.60340548,37.60561934,35.16976422,34.11876977,28.14848812,32.31454777,23.19822784,31.63697113,23.81527276,31.13313271,24.839594,24.76911116,26.23508238,30.87316399,24.27807657,24.1528293,26.10286482,22.35213239,27.80027382,22.980348,21.61981039,482.747943,729.455357,432.2794825,1193.433612,275.2327831,307.60018,125.4018602,46.63774007,55.84542086,372.1328,39.89759571,69.11092242,344.6703161,50.6265676,78.78599113,152.9502583,30.27798012,30.07495519,112.7142596,28.65966378,25.65445943,35.13667019,51.49216,27.10755726
12,Cre02.g095126,326.7945893,247.3512747,189.2002613,252.8202278,215.717432,252.0230478,186.9494434,175.8627229,241.5338452,182.7658012,157.6780021,262.4384679,174.9492034,159.4678885,308.1753897,127.7391525,152.7238117,194.1404452,148.5286295,171.3630886,222.2087797,191.4529727,209.7875788,245.8882579,281.8508324,348.2581694,363.7292896,208.0996586,281.1546387,287.2993207,72.47239102,296.2485062,195.1026722,215.3580254,325.0307924,284.0396792,346.2874493,398.102208,330.1505884,247.2117933,271.6830426,342.6596385,248.9565988,276.7128833,294.519817,184.0881481,227.8975991,210.5099064
13,Cre02.g096300,181.9552706,304.9688248,136.1136005,280.6772808,198.547823,340.1765797,218.1220145,297.1303519,402.5667111,299.4892009,285.8479464,557.2118463,352.4956775,444.886668,662.7706213,285.3778525,366.2847292,424.7123557,408.3884653,511.9399876,653.5248016,425.9612549,566.5114747,874.5499796,519.4774892,1186.257395,529.2830554,521.9194861,439.2968647,325.8635631,277.3478292,449.6448306,151.5351688,244.1914826,415.5668295,114.7764495,189.6910374,245.2066804,115.5556183,99.48079464,110.003239,87.75516286,220.7775782,179.7637011,182.8275791,172.4750519,203.2145894,336.7384737
14,Cre02.g097800,67.62765881,104.7824562,82.33355447,68.21070919,41.79571292,93.79386644,62.69106398,50.10495033,59.37881262,57.26156348,47.67575179,81.51623707,43.6165564,50.48770313,90.97507526,94.63324367,180.4569039,96.09189317,145.3536166,422.7949247,162.3676017,246.848239,949.2776916,308.5780042,17503.54037,18863.64883,16285.5872,19661.42713,13880.97331,13788.01723,7482.24173,18233.05799,13769.18746,11996.88844,21346.84213,15135.03031,12676.78115,17002.7062,22506.75939,2956.284198,7974.327191,14229.68301,184.5286274,564.3102748,2510.442462,110.476757,62.97745093,84.39060725
15,Cre02.g104350,341.6867606,352.1601452,199.0115583,189.1153933,219.5373428,165.7421399,151.9534751,192.2031251,140.1416125,158.8365009,189.7136641,136.9483315,185.9619868,194.2951964,141.4228658,255.3514867,210.9706485,202.2634172,226.3223382,194.3478587,195.1843472,263.3935142,216.0088738,172.1287155,186.1857099,120.370978,73.07826328,166.6886141,58.01261795,42.54207782,676.2871369,554.9168836,286.9660448,904.7424893,623.2455907,354.5425045,1078.88327,845.6701915,407.2677476,995.8930757,846.0197697,456.8538296,589.5766965,643.9515646,326.0982393,332.9916637,396.0059099,362.8084561
16,Cre02.g111450,42.8902274,59.20841964,94.83810524,3.043581802,0.796636322,6.587126441,0.87062476,2.332187106,3.918546678,0.613415162,0,2.969724651,3.171159444,5.205857299,4.126298045,9.152006518,16.80568489,12.13816595,12.70155576,21.82969731,7.164344274,12.43196578,19.70060787,8.204620714,41.40799563,45.45773703,28.31162114,31.12383177,28.16328695,42.02502444,839.0089228,1199.233734,1086.459111,2144.624642,2096.932623,2623.528433,1863.785006,1821.169276,1866.031907,509.8783788,911.8501034,707.3541668,19.51624874,153.0787562,139.3837812,13.7488353,10.31170275,5.780827932
17,Cre02.g120100,37095.75525,27631.39079,46222.25008,14805.48153,19667.89763,11750.97842,22784.59494,21707.34367,13386.18133,23612.79497,29258.57531,14353.92664,28820.11254,29308.3285,18118.19556,30587.41249,33259.74906,26731.80607,34816.9267,33418.2608,22922.16013,33582.32415,36880.05942,21039.94202,39694.18178,39107.64533,58214.60003,35185.2858,23817.18151,46971.67049,103516.9153,48912.45432,111097.6833,104768.0396,50713.21748,100772.2368,49800.82148,32080.2937,60818.30463,37381.39083,23309.09188,32904.68774,46186.34904,26791.38629,39502.2086,29953.52192,30086.86957,19038.81018
18,Cre02.g120150,40250.88662,27522.67682,48754.14766,31865.54426,37968.8235,26512.2218,38876.45421,31435.47263,24233.17077,35636.71416,38881.73565,22167.65498,39297.55893,41007.51543,26790.9822,45656.72627,57941.01992,49131.32846,53217.12271,59605.8516,43095.23195,52777.23563,63412.04978,36023.34781,71221.37069,60548.88991,91667.46366,66603.5676,47382.83382,93272.52286,96597.71518,50671.24103,118649.9188,80156.96711,48530.57553,94306.08514,51429.18955,33377.70106,69127.32595,43212.20726,30468.20476,41232.62727,46083.52391,27500.40297,40984.65539,43169.89343,40181.52009,27903.4561
19,Cre02.g120250,63.20866282,32.3848125,24.68688293,39.53060427,47.60737436,30.46265531,165.8227497,169.0948419,155.3399339,542.1431956,438.2366908,548.5649089,1758.465791,1559.186078,1590.284589,1709.397536,3061.463527,2307.711278,1774.121425,3447.512139,2533.517053,1795.174346,3369.911835,2847.255694,1269.58736,2092.426232,1602.258615,975.5529373,869.5601681,1188.681039,888.7412845,1351.353079,903.4225562,991.6391781,1357.975802,945.8880604,1040.877939,1071.746243,609.5196246,261.626513,628.7660564,395.2874546,204.7831199,100.3908752,201.6322686,11.70997728,13.39528983,10.65696551
20,Cre02.g142146,648.8908516,383.333613,403.1533228,165.6134561,279.8585086,129.4963475,592.3771229,665.5488533,428.2904117,817.1967419,1037.898007,612.2382571,1096.615059,1128.192187,723.0537953,980.8651549,935.7456489,852.5060519,1115.965394,996.68363,823.2023019,1134.702731,996.9178859,776.8319238,14024.93767,12482.14086,11164.98469,9132.508394,10017.64209,13416.02463,2824.358489,1771.174333,2359.634347,2482.40035,1501.397763,2118.07458,1260.69313,1043.063976,1293.21796,924.4067101,575.095922,697.4486186,700.8540037,639.1302258,580.1185446,221.1471284,239.1892559,101.7460171
21,Cre03.g144564,1112.09889,615.5990297,773.163018,1717.893997,1259.732862,2235.745147,882.4194092,914.1952221,1255.592051,706.3030989,640.0471982,975.4623901,435.717381,573.8880342,684.0539142,462.9500689,371.4957234,448.9974709,435.7788228,401.2482896,577.0389037,451.9020724,404.4024249,620.0389113,257.4994205,382.3117634,191.3211036,183.0001827,88.99865319,96.85166677,70.16926329,68.30007592,38.11160603,145.0822392,46.22095158,26.42456681,112.0478762,38.98464432,32.74949268,28.01010256,31.31700958,23.20916878,121.759953,48.17695576,138.3960951,1054.20612,1628.359008,963.2336395
22,Cre03.g145887,212.5418207,183.111569,126.3091202,173.5967659,194.4145973,162.9984124,181.4747356,177.640855,184.0260987,189.532518,195.369516,154.3225726,195.0442903,159.6943748,159.8283979,168.687036,145.4529858,189.0945351,194.174872,170.3196628,176.9487271,201.0997013,183.2349162,177.0912937,186.1209765,113.129866,74.96055631,283.630299,135.9000146,91.18920375,469.7634129,389.3787565,175.1274733,409.7408363,334.2559363,155.5784634,274.3697465,264.6813047,132.827841,234.7487637,238.6691081,135.0755886,216.150701,169.5749753,111.6447869,188.2840569,202.1245097,179.448496
23,Cre03.g145907,18.05579745,11.58101827,12.20888595,26.30850836,32.35470311,22.15604745,18.34568872,21.15059667,27.32738161,27.52564332,27.20726628,33.61818625,30.15255534,25.64096783,34.10981528,17.74509727,20.55739932,18.20560852,20.75476534,19.87828933,25.89690165,15.25597091,25.78672395,23.40278211,37.01547729,28.30993826,21.91777729,43.94104984,46.01898063,36.74288359,26.20887849,32.90625982,12.61826864,14.97669214,18.10500189,0.789892674,19.47669446,17.13655875,11.91820199,15.45191502,19.74749688,10.61954333,28.36778947,25.18826712,14.80329298,15.96717658,18.54735017,14.53428759
24,Cre03.g151650,3.577899724,0,0.047230339,1.39E-17,1.39E-17,1.39E-17,0,0,2.465051782,0,0,3.810572781,10.49729119,14.71996396,10.69116347,20.40942408,19.7442862,15.17924479,26.53624729,35.46978571,26.47485621,31.52980707,52.44522708,39.56176191,248.4813871,230.691231,120.2266833,234.4760959,133.2737691,118.8562067,217.6320458,342.6107758,101.1246836,250.9766663,336.4293187,114.6115552,145.9110043,188.665447,99.63337051,24.13758924,29.00937316,21.42974331,0,2.79678441,4.95399385,1.39E-17,1.39E-17,1.39E-17
25,Cre03.g156750,781.2946382,1170.428682,180.2356938,544.9088065,675.4277075,467.7377314,266.8180883,873.448601,424.6498115,399.4365874,746.1270772,436.3805606,406.4453591,665.40694,421.5683527,370.5086077,325.1354116,358.9979387,279.594273,335.3779237,416.6385348,436.6493766,335.3585666,436.2062171,331.3767937,654.847787,154.5505287,343.8764669,330.8891115,85.03616036,848.7584039,1105.048678,226.8143636,1216.280337,1148.688283,202.0680164,2082.773482,1968.918279,312.3481031,1567.621144,1993.270647,562.5036194,1346.047418,1668.021487,473.3350744,572.3793457,659.037423,861.5035064
26,Cre03.g162601,17.75168526,0,17.6985002,19.33585587,20.60991443,19.44276704,24.89428503,23.58083949,21.66127697,25.64244663,23.12381496,22.55742271,14.34981498,18.79207935,31.93158046,13.52274025,17.53447446,11.13427614,17.19742019,12.578692,17.52048869,22.05090173,18.56527017,16.95613676,1.39E-17,1.39E-17,1.39E-17,9.585066077,8.912828682,0.730849453,28.78061803,18.89090157,26.82823906,18.75086272,16.74499528,33.64705944,13.60918949,10.08195995,20.69058372,8.642932721,11.52316292,20.84868952,10.36180121,6.426907568,15.83171103,9.657430097,23.63199822,9.660763945
27,Cre03.g162800,49.34619876,71.07547874,85.50312648,15.04837253,14.10148829,43.89809137,9.937431322,16.24098645,37.09815207,11.22141718,15.34957654,49.33972838,15.99924887,16.97975311,36.19000399,45.4299829,92.06510922,57.6527372,75.01437715,166.8878776,55.93452995,111.8327371,526.2542749,129.6581461,18155.19888,22647.81857,23715.34086,8990.220036,32324.91128,43718.38276,15400.95508,33581.45998,40923.92187,27010.7417,31656.86428,45327.91174,17049.25615,27732.25019,39220.596,5490.727508,12144.12618,11138.7163,368.5845138,691.3732133,824.275048,27.68342198,19.65495549,40.81344937
28,Cre03.g164600,3017.88033,5020.384977,4208.511917,4239.072415,3074.987728,5052.120926,2719.384252,2713.252104,3185.502234,2660.410109,2637.128047,4693.025473,1959.038638,2666.416945,4847.41057,2683.15574,1907.297262,2485.685527,3666.721288,2778.047902,3331.299103,3414.422285,2882.47704,4136.246493,63.43007471,75.69244397,90.73582919,47.34287457,56.38606001,109.8650709,59.92820588,52.03989197,91.8303022,101.4568293,136.5431217,163.1396582,302.4564108,391.8857148,548.3309911,616.150819,742.1687195,909.2882898,1978.034639,834.4947668,2060.62898,4262.266463,4460.500625,4983.352137
29,Cre03.g168450,80.43720984,137.0943595,37.1219869,40.82308772,58.35680919,46.29356981,27.41454255,73.99594066,41.81938316,36.03677235,72.21160638,74.61121372,37.69676242,70.43806774,102.5767427,41.03319219,21.69750261,27.31103881,73.07791607,36.65197838,42.17044333,62.23423367,53.88368904,70.15934925,97.98896643,125.2309771,87.40281349,72.80018716,60.97006378,49.72994744,90.63088527,155.2048155,81.24713886,133.6634414,157.9819976,102.7848471,270.4434816,273.9882305,202.057017,146.6941855,229.6460528,344.6992081,148.8911825,196.5584087,265.8845489,36.32545707,54.67092725,78.66477409
30,Cre03.g168700,209.7663626,130.0786557,156.1677036,91.99765388,156.2630852,68.34994997,362.0087509,454.105897,304.4887808,675.3028497,809.4207703,563.1145962,1111.265694,1092.019737,816.8155554,1051.714446,1541.85108,1265.095912,1134.759279,1596.277703,1203.065452,1199.689689,1693.042072,1211.494659,1977.522929,2511.847009,1285.575542,1801.947303,1444.123508,1528.859729,1698.206097,1415.704349,1356.920436,1458.402788,1079.319938,1079.442021,974.7714186,726.5335752,563.556375,443.3530701,417.4957347,356.6959578,439.7240958,252.3409334,289.5574597,94.74141275,147.3843587,84.34075131
31,Cre03.g176833,13.18877616,139.9320471,13.00413513,17.87423138,17.93187719,14.77590056,24.98985195,13.85654309,18.73049629,23.53521728,18.04484965,22.75906083,17.72473083,24.1058907,24.96082343,30.51521662,31.54871651,28.32044489,24.17296815,27.14385157,23.19141723,204.5246405,20.69733991,23.82123781,51.89305715,78.88071784,125.016388,65.43473593,76.08105022,68.60849804,28.52556849,14.51866542,23.32923216,33.11238677,10.70802527,14.29837942,37.07191328,12.53568918,14.91985833,28.08104933,21.08009127,10.53175082,36.96976709,16.66361273,16.78315467,19.18913314,21.66098183,24.26812648
32,Cre03.g182800,207.5260891,462.146881,267.6385932,321.2901767,276.7145302,227.7874018,323.3382985,351.6123244,297.9628635,364.04148,349.12483,326.6656839,308.8700467,354.0727674,301.5470794,420.8766287,272.9816673,285.1908491,406.6624113,301.9837845,318.1289368,519.1120184,322.9779724,303.4762447,256.1041819,361.7584037,193.1657863,100.8221312,114.9409256,113.2713768,151.076928,378.0597551,276.5138272,1142.80745,577.1652007,477.2831329,412.4440354,535.3157011,282.4778807,224.9763232,350.9525546,277.8942051,236.8022868,202.1409565,197.6510629,683.9705077,506.4623762,896.443303
33,Cre03.g188250,2109.084857,1750.007403,2208.743062,1574.477295,1818.06554,1378.464246,2600.587905,2853.52973,2353.573309,3695.99475,4304.801792,3084.723559,5091.782983,4856.535345,3955.303856,4998.749933,5872.162428,5190.830202,5418.774506,6189.027363,4983.025838,4961.719756,6026.681206,4843.727466,3508.028556,4711.300922,3481.407347,1466.467192,1211.62726,1495.549627,4960.670628,5521.326439,5615.981195,10518.66016,6526.651557,7251.839193,7764.542644,5789.571942,5103.448211,3543.715167,3525.812519,3217.594131,1952.445657,2130.828216,1738.400425,1240.326048,1772.756936,1068.000712
34,Cre03.g191300,272.7364498,265.5671558,391.4258861,511.6577874,423.4150643,588.4071747,653.2372194,482.416435,597.9078384,730.8577979,631.0984143,692.4448718,692.0550351,624.4096267,780.0233023,1253.544803,530.8962623,860.5904953,1518.740856,523.6003516,844.8645478,1391.434809,643.2876211,856.2918359,75.49684438,79.10197815,118.313404,35.45348476,34.32425763,57.47459545,63.99737523,47.68754368,98.66269075,183.5363113,87.59499063,238.1503428,174.0658125,157.9464771,344.7528008,167.0654154,147.6005575,229.7619984,65.042802,55.78864903,90.9496396,457.3410802,402.233675,404.5117115
35,Cre03.g193750,825.426292,1351.396144,686.4619072,662.1833693,596.3735114,604.9502092,538.8099112,760.0003981,555.5250535,688.6790828,847.4539073,632.6438097,841.3212118,861.752421,725.7897296,724.7337517,747.4840387,752.3808832,653.0915573,799.1987486,763.6840325,770.7656525,843.7811425,789.6524582,1294.793625,1272.655012,545.1802588,1250.789818,928.0357679,637.9169916,1542.165697,1375.716542,499.3362293,1476.847685,1295.073716,635.7106021,1271.488351,1022.87091,450.2033013,1332.023518,1014.840085,640.6804381,1732.874384,1364.953871,773.7930106,1231.759185,1025.190683,1420.249796
36,Cre03.g198950,19.60043628,23.67231358,8.896021101,1.543952496,2.746957361,0,5.408088412,18.74335994,6.439549103,20.32197968,29.16658493,21.84003879,36.22091549,71.60002049,59.74507052,60.36645673,48.73247908,45.51717771,55.17497554,54.33151356,53.98623061,67.98433657,59.20960993,73.21193689,326.837827,386.0197397,233.9375076,305.3174306,254.6384895,139.5504267,73.54039154,100.1384795,50.74030256,121.758784,110.3587279,66.68957455,128.4165863,153.5385582,76.89938918,55.02190976,87.15061349,43.70318273,22.53692997,40.17189861,32.61468293,13.84075252,10.34908147,18.4674128
37,Cre03.g202000,122.4410432,482.7965503,188.0532136,167.5845208,131.4932667,168.662322,158.33475,169.6314653,234.8977872,215.3732951,234.9150182,267.1740369,255.7335722,303.2935466,321.6912004,359.7412002,242.2435553,279.1153914,415.6375499,235.1687503,282.3655323,489.4363917,252.0160732,325.4807529,141.2368357,213.9849949,162.4407406,93.28644965,130.2805328,61.57839601,79.65637739,162.7496154,58.5948363,140.5144228,146.0342606,95.31231447,170.2465422,197.1509178,106.823751,520.657604,358.6679983,423.1313315,542.223624,916.9896143,637.4403269,252.1597131,155.8497188,433.7883088
